Feature_Index	Peak_Index	Filtered_Peak_Index
123	133333	
123	134951	
123	134993	
123	134960	
123	134969	
123	134977	
123	134983	
123	134988	
123	136503	
123	136496	
123	136490	
123	136510	
123	136516	
123	136483	
123	136475	
123	137917	
123	137923	
123	137909	
123	137885	
123	137893	
123	137901	
123	137877	
123	139204	
123	139220	
123	139212	
123	139197	
123	139228	
123	139237	
123	139249	
124	128156	1774
124	128162	
124	128150	
124	128168	
124	128135	
124	128143	
125	15605	
125	15613	
125	15619	
125	15625	
125	15630	
125	15633	
125	15636	
125	16822	
125	16825	
125	16829	
125	16834	
125	16839	
125	16846	
125	16842	
125	17943	
125	17972	
125	17958	
125	17965	
125	17937	
125	17949	303
125	17980	
125	19067	
125	19073	
125	19062	
125	19057	
126	136459	
126	137815	
126	137825	
126	137840	
126	137835	
126	137870	
126	137859	
126	137852	
126	137846	
126	139189	
126	139180	
126	139149	
126	139154	
126	139160	
126	139176	
126	139166	
126	139172	
126	140528	
126	140521	
126	140495	
126	140488	
126	140512	
126	140501	
126	140517	
126	140506	
126	141788	
126	141779	
126	141796	
126	141803	
126	141809	
126	141824	
126	141830	
126	141817	
126	143023	
126	143036	
126	143086	
126	143045	
126	143054	
126	143061	
126	143068	
126	143077	
126	144257	
126	144268	
126	144293	
126	144302	
126	144277	
126	144310	
126	144318	
126	144284	1988
126	145553	
126	145561	
126	145589	
126	145581	
126	145571	
126	145534	
126	145544	
126	145598	
127	139233	
127	139223	1916
127	139252	
127	139242	
128	108369	1491
128	108391	
128	109502	
128	110759	
129	114341	
129	114369	
129	114351	
129	114359	
129	114380	
129	114390	
129	116282	
129	116266	
129	116276	
129	116300	
129	116290	
129	116307	
129	116315	
129	116324	
129	118352	
129	118336	
129	118345	
129	118312	
129	118324	1623
129	118301	
129	118292	
129	120464	
129	120472	
129	120455	
129	120445	
129	120434	
129	120423	
129	120411	
129	122471	
129	122465	
129	122445	
129	122458	
129	122438	
129	122453	
129	122426	
129	122431	
129	122420	
129	124390	
129	124367	
129	124398	
130	38466	
130	38439	
130	38460	
130	38434	
130	39790	
130	39822	
130	39815	574
130	39799	
130	39833	
130	39850	
130	39810	
130	39804	
130	39843	
130	41075	
130	41068	
130	41051	
130	41045	
130	41041	
130	41062	
130	41056	
130	41034	
131	131597	
131	131607	
131	133340	
131	133332	1852
131	136468	
131	136487	
131	136481	
131	136495	
132	13193	
132	13184	
132	13179	
132	13189	
132	13173	
132	14398	
132	14418	
132	14414	
132	14403	
132	14425	
132	14407	
132	14410	254
132	16853	
132	16843	
132	16848	
132	16835	
132	16840	
133	19077	
133	19082	
133	19086	
133	19091	
133	19096	
133	20273	
133	20243	
133	20268	
133	20249	
133	20256	
133	20262	
133	21569	
133	21576	
133	21595	
133	21563	
133	21590	
133	21583	
133	22842	
133	22863	
133	22848	
133	22868	
133	22858	
133	22853	
133	24152	
133	24164	
133	24158	387
133	24161	
133	24168	
133	24155	
133	25378	
133	25382	
133	25391	
133	25385	
133	25388	
133	25395	
133	26519	
133	26498	
133	26508	
133	26514	
133	26504	
133	26523	
133	27667	
133	27657	
133	27662	
133	27677	
133	27672	
133	27651	
134	101082	
134	101053	
134	101059	
134	101069	
134	101063	
134	101076	
134	102489	
134	102507	
134	102468	
134	102485	
134	102475	
134	102501	
134	102494	
134	102481	1423
135	59017	
135	59025	
135	59020	
135	59030	
135	59039	
135	59036	
135	60482	
135	60476	
135	60486	
135	60464	787
135	60470	
135	60454	
135	61847	
135	61867	
135	61854	
135	61860	
135	63298	
135	63309	
135	63314	
135	63304	
135	63293	
135	63324	
135	63319	
136	42253	
136	42247	
136	42235	607
136	42231	
136	42240	
136	42227	
136	42221	
136	43425	
136	43419	
136	43394	
136	43415	
136	43411	
136	43400	
136	43405	
136	44623	
136	44628	
136	44632	
136	44618	
137	72340	
137	72392	
137	74214	
137	74151	
137	74281	983
138	37010	
138	37003	
138	37019	
138	37014	
138	37006	
138	38497	
138	38506	
138	38501	
138	38484	
138	38492	
138	38488	
138	39882	
138	39886	
138	39869	
138	39874	
138	39866	
138	39880	
138	41099	588
138	41095	
138	42261	
138	42249	
138	42255	
138	42244	
138	43431	
138	43426	
138	43420	
139	36988	
139	36994	
139	36998	
139	38480	559
139	38475	
139	39857	
139	39862	
139	42238	
140	39853	
140	39859	
140	39863	
140	39847	
140	41093	
140	41089	
140	41085	
140	41080	
140	42226	
140	42230	
140	42239	
140	42234	606
140	43409	
140	43413	
140	43399	
140	43404	
140	44622	
140	44626	
140	44634	
140	44630	
140	47135	
140	47143	
140	47150	
140	47157	
141	13199	
141	13204	
141	13192	
141	13178	
141	13183	
141	13188	
141	13174	
141	14409	
141	14402	
141	14416	
141	14406	
141	14413	
141	14421	
141	14428	
141	15654	
141	15648	
141	15643	
141	15634	
141	15638	
141	15631	
141	15628	
141	16863	
141	16838	
141	16857	
141	16845	
141	16841	
141	16850	
141	16870	
141	18011	
141	18003	
141	17995	
141	17978	304
141	17986	
141	17971	
141	17964	
141	19107	
141	19101	
141	19090	
141	19085	
141	19080	
141	19095	
141	19076	
141	20250	
141	20244	
141	20257	
141	20269	
141	20263	
141	20274	
141	21579	
141	21565	
141	21586	
141	21572	
141	21591	
142	47124	
142	47140	
142	47132	
142	47163	
142	47159	
142	47147	
142	47154	
142	48474	
142	48467	
142	48488	
142	48498	
142	48482	661
142	48477	
142	48493	
142	49795	
142	49814	
142	49821	
142	49809	
142	49818	
142	49805	
142	49801	
142	51049	
142	51059	
142	51053	
142	51063	
142	51056	
142	51067	
142	52295	
142	52304	
142	52307	
142	52300	
143	17929	
143	17935	
143	17945	302
143	17951	
143	17939	
144	44643	
144	44636	
144	44633	
144	44640	
144	44648	
144	45834	
144	45854	
144	45843	
144	45837	
144	45840	
144	45850	
144	45846	
144	45859	
144	47158	
144	47162	
144	47167	
144	47171	
144	47153	
144	47139	
144	47174	
144	47146	
144	48476	
144	48487	
144	48481	
144	48492	
144	48497	
144	48508	
144	48503	
144	48512	
144	49803	
144	49808	
144	49813	
144	49820	
144	49823	
144	49817	
144	49825	
144	49828	
144	51077	
144	51073	
144	51071	
144	51066	
144	51062	
144	51069	
144	51058	
144	51054	
144	52327	
144	52322	
144	52318	
144	52315	
144	52312	700
144	52309	
144	52301	
144	52305	
144	53592	
144	53594	
144	53596	
144	53599	
144	53602	
144	53605	
144	53613	
144	53609	
144	54953	
144	54959	
144	54934	
144	54948	
144	54932	
144	54943	
144	54938	
144	54930	
144	56282	
144	56289	
144	56292	
144	56298	
144	56295	
144	56285	
144	56304	
144	56311	
144	57712	
144	57717	
144	57706	
144	57697	
144	57702	
144	57692	
144	57684	
144	57688	
144	59041	
144	59037	
144	59046	
144	59018	
144	59023	
144	59028	
144	59033	
144	59052	
144	60496	
144	60474	
144	60484	
144	60480	
144	60489	
144	60468	
144	60462	
144	60457	
144	61851	
144	61875	
144	61880	
144	61858	
144	61870	
144	61865	
144	61886	
144	61893	
144	63328	
144	63302	
144	63308	
144	63313	
144	63323	
144	63318	
144	63295	
145	107672	1481
145	107675	
145	107681	
145	107678	
146	95437	
146	95456	
146	95450	1300
146	99617	
147	124382	
147	124374	
147	128118	
147	128132	
147	128125	
147	128139	
147	128146	1771
148	124397	
148	124389	
148	128159	
148	128153	1773
148	128177	
149	1232	
149	1227	
149	5382	
149	9339	
149	9347	180
149	10631	
149	10637	
149	11893	
149	11904	
149	11910	
149	11915	
149	13171	
149	13181	
149	13176	
149	13186	
150	70008	
150	70003	
150	69997	
150	69979	
150	69985	
150	69991	
150	73387	
150	73370	
150	73365	
150	73380	
150	73357	
150	73375	
150	73342	
150	75140	
150	75146	
150	75181	
150	75153	
150	75133	
150	75160	
150	75174	
150	75167	
150	75187	
150	75194	
150	76875	
150	76886	
150	76868	
150	76881	
150	76862	
150	76857	
150	76847	
150	76841	
150	76852	
150	78557	
150	78547	
150	78540	
150	78531	
150	78494	
150	78523	
150	78509	1038
150	78516	
150	78486	
150	78503	
150	80178	
150	80187	
150	80203	
150	80212	
150	80195	
150	80221	
150	80237	
150	80245	
150	80228	
150	81923	
150	81916	
150	81908	
150	81901	
150	81894	
150	81879	
150	81887	
150	81870	
150	81861	
150	83653	
150	83641	
150	83647	
150	83632	
150	83618	
150	83611	
150	83627	
150	83636	
150	87308	
151	1214	
151	1220	
151	1223	
151	1229	
151	1237	
151	1233	
151	1208	
151	2627	
151	2631	
151	2622	
151	2637	
151	2634	
151	2644	
151	2640	
151	4016	
151	3999	
151	4003	
151	4006	
151	4009	92
151	4011	
151	4014	
151	5365	
151	5375	
151	5370	
151	5379	
151	5383	
151	5386	
151	5389	
151	6724	
151	6718	
151	6729	
151	6732	
151	6735	
151	6738	
151	6741	
151	8030	
151	8009	
151	8017	
151	8025	
151	8035	
151	8043	
151	8039	
151	9373	
151	9377	
151	9390	
151	9382	
152	105134	
152	105116	
152	105145	
152	105159	
152	105151	
152	105168	
152	106433	
152	106423	
152	107567	
152	107615	
152	107608	
152	108740	
152	108733	
152	108726	
152	108718	
152	108700	
152	108707	
152	109903	
152	109889	
152	109896	
152	109917	
152	109910	
152	109928	
152	109935	
152	109922	1515
152	111210	
152	111183	
152	111191	
152	111202	
153	80249	
153	80241	
153	80211	
153	80220	1062
153	80227	
153	80234	
154	81886	
154	81878	
154	81913	
154	81899	1088
154	81920	
154	81893	
154	81906	
155	10675	
155	10671	
155	10674	
155	10677	
155	10673	
155	10676	
155	11930	
155	11933	
155	11935	
155	11937	
155	11939	
155	11942	
155	13211	239
155	13213	
155	13209	
155	13215	
155	13206	
155	13214	
155	14447	
155	14443	
155	14434	
155	14441	
155	14445	
155	14438	
156	26505	
156	26509	
156	26513	
156	26518	
156	26522	
156	26536	
156	26529	
156	26543	
156	27683	
156	27660	
156	27680	
156	27676	
156	27670	
156	27665	
156	27655	
156	27685	
156	28883	
156	28862	
156	28880	
156	28867	
156	28877	
156	28872	
156	28858	
156	28854	
156	30089	
156	30098	
156	30113	
156	30116	
156	30108	
156	30093	
156	30103	
156	30119	
156	31355	
156	31350	
156	31360	
156	31365	468
156	31374	
156	31377	
156	31370	
156	31380	
156	32678	
156	32668	
156	32654	
156	32675	
156	32664	
156	32672	
156	32681	
156	32660	
156	34006	
156	34011	
156	34018	
156	34021	
156	34001	
156	34015	
156	34024	
156	34027	
156	35524	
156	35519	
156	35514	
156	35505	
156	35509	
156	35528	
156	35538	
156	35533	
157	25390	402
157	25394	
157	25397	
157	25400	
158	134991	
158	137894	
158	137912	
158	137902	
158	137886	
158	137879	
158	139259	
158	139251	
158	139238	
158	139229	
158	139221	
158	139213	
158	139205	
158	139198	
158	140578	
158	140557	
158	140550	
158	140563	
158	140570	
158	140544	
158	140533	
158	140539	
158	141878	
158	141868	
158	141862	
158	141859	
158	141849	
158	141854	
158	141845	
158	141838	
158	143124	
158	143117	
158	143112	
158	143121	
158	143100	
158	143105	
158	143094	
158	144370	
158	144346	
158	144340	
158	144358	
158	144333	
158	144352	
158	144364	
158	144325	
158	145643	
158	145647	
158	145639	
158	145629	
158	145619	
158	145633	
158	145624	2043
158	145612	
158	145605	
159	85378	
159	85385	
159	85392	
159	87312	
159	87327	
159	87336	1172
159	87318	
160	15659	
160	15655	
160	15647	
160	15652	
160	16884	
160	16858	
160	16864	
160	16879	
160	16874	
160	16869	
160	16889	
160	18016	
160	18002	
160	18009	
160	18035	
160	18031	
160	18025	
160	17994	
160	19117	
160	19112	
160	19100	
160	19106	
160	19094	
160	19127	
160	19122	
160	20297	
160	20293	
160	20289	
160	20285	
160	20279	341
160	20272	
160	20267	
160	21589	
160	21594	
160	21598	
160	21602	
160	21606	
160	21613	
160	21609	
160	22900	
160	22864	
160	22893	
160	22874	
160	22869	
160	22880	
160	22886	
160	24188	
160	24177	
160	24165	
160	24182	
160	24169	
160	24173	
160	24196	
160	25393	
160	26531	
160	26538	
160	26525	
161	85356	
161	85363	1140
161	85359	
161	87283	
161	87277	
161	87290	
161	87287	
161	87296	
161	89136	
161	89141	
161	89130	
161	89113	
161	89121	
162	1215	
162	1224	
162	1221	
162	1234	
162	1204	
162	1210	
162	1230	
162	2638	
162	2642	
162	2635	
162	2632	
162	2628	
162	2619	
162	2624	
162	4010	
162	4015	
162	4012	
162	4007	
162	4000	
162	4004	
162	3994	
162	8019	
162	8011	
162	8001	
162	8036	
162	8026	
162	8031	
162	8040	
162	9389	
162	9359	
162	9371	
162	9381	
162	9364	
162	9385	
162	9376	
162	9353	
162	10634	
162	10640	
162	10646	
162	10650	
162	10654	
162	10658	
162	10661	
162	10665	
162	11916	
162	11920	
162	11907	
162	11912	
162	11889	
162	11925	
162	11901	
162	11895	
162	13164	
162	13168	
162	13187	
162	13182	
162	13177	238
162	13191	
162	13172	
162	13196	
162	14422	
162	14417	
162	14408	
162	14412	
162	14405	
162	14391	
162	14401	
162	14396	
162	15629	
162	15632	
162	15617	
162	15635	
162	15624	
162	15644	
162	15639	
162	15650	
162	17952	
162	17959	
162	17966	
162	17974	
162	17982	
162	17990	
162	17998	
162	20265	
162	20258	
162	20252	
162	20245	
162	20241	
162	20235	
162	21570	
162	21560	
162	21555	
162	21564	
162	21585	
162	21592	
162	21578	
162	22862	
162	25396	
162	25392	
162	25383	
162	25379	
162	25376	
162	25386	
162	25389	
162	25373	
162	26524	
162	26520	
162	26511	
162	26493	
162	26515	
162	26501	
162	26507	
162	27668	
162	27663	
162	27658	
162	27645	
162	27652	
162	27638	
162	28843	
162	28852	
162	28856	
162	28864	
162	28848	
162	28860	
162	28869	
162	28876	
162	30111	
162	30105	
162	30100	
162	30086	
162	30091	
162	30095	
162	30078	
162	30072	
162	31345	
162	31328	
162	31368	
162	31373	
162	31352	
162	31357	
162	31336	
162	31362	
162	32636	
162	32662	
162	32641	
162	32656	
162	32666	
162	32649	
162	32670	
162	35488	
162	35500	
162	38458	
162	38463	
162	38469	
162	38473	
162	38478	
162	38483	
162	38489	
162	38493	
162	39849	
162	41074	
162	41103	
162	42250	
162	42222	
162	42243	
162	42228	
162	42232	
162	42237	
162	43416	
162	43422	
162	43389	
162	43407	
162	43395	
162	43412	
162	43401	
162	47155	
162	47148	
162	47141	
162	47134	
162	47125	
162	47117	
162	48500	
162	48468	
162	48475	
162	48494	
162	48479	
162	48483	
162	48489	
162	49789	
162	49796	
162	49802	
162	49806	
162	49810	
162	49815	
162	52299	
162	52294	
162	52303	
162	52286	
162	57674	
162	57679	
163	85375	
163	85382	1141
163	87311	
163	87320	
163	87330	
163	89172	
163	89161	
164	136505	
164	136499	
164	136518	
164	136526	
164	136512	
164	137888	
164	137942	
164	137904	
164	137911	
164	137925	1907
164	137919	
164	137931	
164	137895	
164	137950	
164	137936	
164	139231	
164	139224	
164	139241	
164	139250	
165	95489	
165	95475	1302
165	95482	
165	95478	
166	95454	
166	95467	
166	95471	1301
166	95463	
166	95459	
167	1251	
167	1248	
167	1244	
167	1239	45
167	1236	
167	1225	
167	1231	
167	1222	
167	2636	
167	2652	
167	2646	
167	2643	
167	2639	
167	2649	
167	4019	
167	4023	
167	4027	
167	4031	
168	7731	155
168	7751	
168	7713	
168	7772	
168	7674	
168	7695	
168	10346	
168	10369	
169	76919	
169	76914	
169	76925	1017
169	76923	
170	78590	
170	78610	
170	78600	
170	78605	
170	78594	
170	78614	
170	81984	
170	81988	
170	81978	
170	81972	1089
170	81967	
170	81962	
170	83701	
170	83707	
170	83713	
170	83718	
170	83696	
170	83690	
171	103864	
171	103857	
171	103851	
171	103815	
171	103824	
171	103831	
171	103838	
171	103846	
171	105184	
171	105177	
171	105202	
171	105170	
171	105163	
171	105156	
171	105194	
171	105149	
171	105141	
171	106439	
171	106443	
171	106459	
171	106430	1457
171	106416	
171	106422	
171	106407	
171	106467	
171	108703	
171	108715	
171	108743	
171	108736	
171	108723	
171	108751	
171	108731	
171	108758	
171	108767	
171	109959	
171	109907	
171	109920	
171	109926	
171	109950	
171	109915	
171	109932	
171	109944	
171	109938	
171	111226	
171	111219	
171	111205	
171	111237	
171	111169	
171	111197	
171	111213	
171	111180	
171	111188	
171	112600	
171	112646	
171	112655	
171	112629	
171	112609	
171	112664	
171	112638	
171	112618	
171	114292	
171	114337	
171	114318	
171	114306	
171	114348	
171	114329	
171	114281	
171	114269	
171	118328	
171	118315	
171	118302	
171	118269	
171	118291	
171	118260	
171	118280	
171	118242	
171	118251	
171	120356	
171	120388	
171	120367	
171	120377	
171	120397	
171	120406	
171	120428	
171	120415	
171	124332	
171	124342	
171	124349	
171	124324	
172	110011	
172	110006	
172	109985	
172	109979	
172	109992	
172	110000	
172	109997	
172	110003	
172	111290	
172	111302	
172	111273	
172	111279	1528
172	111295	
172	111285	
173	115788	
173	115752	
173	119934	1647
173	119975	
173	120012	
173	120050	
174	137905	
174	137920	
174	137913	
174	137926	
174	137937	
174	137944	
174	137932	
174	139230	
174	139222	
174	139239	1917
174	139248	
174	139265	
174	139258	
174	139270	
175	54940	
175	54945	
175	56296	
175	56288	
175	56290	
175	56293	
175	56301	
175	56307	750
175	57714	
176	90964	
176	90972	
176	90938	
176	90946	
176	90957	
176	90934	
176	90950	
176	92490	
176	92500	
176	92504	
176	92511	
176	92494	1255
176	94000	
176	94005	
176	94011	
177	128187	
177	128164	
177	128175	
177	128181	
177	128169	1775
178	111312	
178	111306	
178	111300	
178	111289	1529
178	111275	
178	111294	
178	111284	
178	111280	
178	116367	
178	116331	
178	116337	
178	116361	
178	116355	
178	116352	
178	116342	
178	116347	
179	65952	
179	67588	880
179	69365	
179	69414	
179	74506	
180	85395	
180	85423	
180	85416	
180	85402	
180	87341	
180	87365	
180	87346	
180	87351	1174
180	87357	
180	89174	
180	89225	
180	90991	
181	114413	
181	114402	
181	114409	
181	114386	
181	114377	
181	114417	
181	114371	
181	114433	
181	114421	
181	114395	
181	114425	
181	114363	
181	116362	
181	116356	
181	116340	
181	116350	
181	116328	
181	116298	
181	116345	
181	116305	
181	116335	
181	116322	
181	116313	
181	116291	
181	118325	
181	118335	
181	118369	
181	118363	1624
181	118343	
181	118387	
181	118356	
181	118383	
